Course ID,Subject,Catalog,Rq Group,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,Min Points,Min Units,Incl Equiv,Term,Assoc,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
7183,ART,3050,1688,40,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OPPST,MATH,100,999,HS,,
7187,ART,2070,1538,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7187,ART,2070,1538,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7188,ART,2080,1539,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7188,ART,2080,1539,20,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7189,ART,2100,1540,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7189,ART,2100,1540,20,CRSE,0,0,PRE,,,,,,,,SMPL,7177,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7190,ART,2110,1541,10,CRSE,0,0,PRE,,,,,,,,SMPL,7189,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7196,ART,3000,1543,10,CRSE,0,0,PRE,,,,,,,,SMPL,7179,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7197,ART,3100,1545,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7197,ART,3100,1545,20,CRSE,0,0,PRE,,,,,,,,SMPL,7190,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7198,ART,3110,1547,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7198,ART,3110,1547,20,CRSE,0,0,PRE,,,,,,,,SMPL,7190,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7198,ART,3110,1547,30,CRSE,0,0,PRE,,,,,,,,SMPL,7197,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7199,ART,3120,1549,10,CRSE,0,0,PRE,,,,,,,,SMPL,7196,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7200,ART,4130,8107,10,CRSE,0,0,PRE,,,,,,,,SMPL,7199,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7201,ART,3140,1689,10,CRSE,0,0,PRE,,,,,,,,SMPL,7196,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7204,ART,3160,1691,20,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7206,ART,3210,1555,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7206,ART,3210,1555,20,CRSE,0,0,PRE,,,,,,,,SMPL,7177,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7206,ART,3210,1555,30,CRSE,0,0,PRE,,,,,,,,SMPL,7178,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7207,ART,3220,1557,10,CRSE,0,0,PRE,,,,,,,,SMPL,7205,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7212,ART,3300,2094,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7212,ART,3300,2094,20,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7212,ART,3300,2094,30,COND,0,0,,,PL,EQ,ARTTEDUND,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,(,,,0,0,,,
7212,ART,3300,2094,40,COND,0,0,,,PL,EQ,ARTTMAJ,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,,,0,0,,,
7212,ART,3300,2094,50,COND,0,0,,,SPL,EQ,K12,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,,,0,0,,,
7212,ART,3300,2094,60,COND,0,0,,,PL,EQ,END0200K,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),,,0,0,,,
7212,ART,3300,2094,70,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7212,ART,3300,2094,80,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7212,ART,3300,2094,90,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OCORE,MATH,150,999,HS,,
7212,ART,3300,2094,100,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OCORE,READ,156,999,HS,,
7212,ART,3300,2094,110,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OCORE,WRIT,162,999,HS,,
7213,ART,3310,1559,10,CRSE,0,0,PRE,,,,,,,,SMPL,7179,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7214,ART,3320,1560,10,CRSE,0,0,PRE,,,,,,,,SMPL,7213,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7216,ART,3360,1562,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7218,ART,3410,1564,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7218,ART,3410,1564,20,CRSE,0,0,PRE,,,,,,,,SMPL,7177,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7218,ART,3410,1564,30,CRSE,0,0,PRE,,,,,,,,SMPL,7178,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7219,ART,3420,1565,10,CRSE,0,0,PRE,,,,,,,,SMPL,7218,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7220,ART,3510,1568,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7220,ART,3510,1568,20,CRSE,0,0,PRE,,,,,,,,SMPL,7177,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7220,ART,3510,1568,30,CRSE,0,0,PRE,,,,,,,,SMPL,7178,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7221,ART,3520,1569,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7221,ART,3520,1569,20,CRSE,0,0,PRE,,,,,,,,SMPL,7177,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7221,ART,3520,1569,30,CRSE,0,0,PRE,,,,,,,,SMPL,7178,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7223,ART,3530,1570,10,CRSE,0,0,PRE,,,,,,,,SMPL,7176,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7223,ART,3530,1570,20,CRSE,0,0,PRE,,,,,,,,SMPL,7177,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7223,ART,3530,1570,30,CRSE,0,0,PRE,,,,,,,,SMPL,7178,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7224,ART,3610,1571,10,CRSE,0,0,PRE,,,,,,,,SMPL,7179,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7225,ART,3620,1574,10,CRSE,0,0,PRE,,,,,,,,SMPL,7224,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7227,ART,3760,1576,10,CRSE,0,0,PRE,,,,,,,,SMPL,7185,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7227,ART,3760,1576,20,CRSE,0,0,PRE,,,,,,,,SMPL,7186,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7228,ART,3770,8165,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7228,ART,3770,8165,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7228,ART,3770,8165,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7229,ART,3780,8166,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7230,ART,4000,1581,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7230,ART,4000,1581,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7231,ART,4010,2003,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7237,ART,4140,1582,10,CRSE,0,0,PRE,,,,,,,,SMPL,7201,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7239,ART,4210,8123,10,CRSE,0,0,PRE,,,,,,,,SMPL,7208,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7239,ART,4210,8123,20,CRSE,0,0,PRE,,,,,,,,SMPL,7207,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7240,ART,4300,1586,10,CRSE,0,0,PRE,,,,,,,,SMPL,58604,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7240,ART,4300,1586,20,CRSE,0,0,PRE,,,,,,,,SMPL,9004,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7240,ART,4300,1586,30,COND,0,0,,,PL,EQ,ARTTEDUND,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,(,,,0,0,,,
7240,ART,4300,1586,40,COND,0,0,,,PL,EQ,ARTTMAJ,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,,,0,0,,,
7240,ART,4300,1586,50,COND,0,0,,,SPL,EQ,K12,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,,,0,0,,,
7240,ART,4300,1586,60,COND,0,0,,,PL,EQ,END0200K,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),,,0,0,,,
7240,ART,4300,1586,70,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7240,ART,4300,1586,80,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7240,ART,4300,1586,90,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OCORE,MATH,150,999,HS,,
7240,ART,4300,1586,100,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OCORE,READ,156,999,HS,,
7240,ART,4300,1586,110,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,OCORE,WRIT,162,999,HS,,
7241,ART,4310,1587,10,CRSE,0,0,PRE,,,,,,,,SMPL,7213,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7242,ART,4320,8104,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7243,ART,4320,2004,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7244,ART,4330,1592,10,CRSE,0,0,PRE,,,,,,,,SMPL,7242,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7246,ART,4340,1647,10,CRSE,0,0,PRE,,,,,,,,SMPL,7242,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7246,ART,4340,1647,20,CRSE,0,0,PRE,,,,,,,,SMPL,7244,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7248,ART,4410,1649,10,CRSE,0,0,PRE,,,,,,,,SMPL,7219,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7249,ART,4420,1652,10,CRSE,0,0,PRE,,,,,,,,SMPL,7242,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7249,ART,4420,1652,20,CRSE,0,0,PRE,,,,,,,,SMPL,7244,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7251,ART,4430,1654,10,CRSE,0,0,PRE,,,,,,,,SMPL,7248,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7252,ART,4440,8106,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7256,ART,4510,1657,10,CRSE,0,0,PRE,,,,,,,,SMPL,7220,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7258,ART,4530,2005,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7263,ART,4610,1659,10,CRSE,0,0,PRE,,,,,,,,SMPL,7224,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7269,ART,4700,1660,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7269,ART,4700,1660,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7271,ART,3700,1663,10,CRSE,0,0,PRE,,,,,,,,SMPL,7185,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7271,ART,3700,1663,20,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7272,ART,3860,1665,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7272,ART,3860,1665,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7272,ART,3860,1665,30,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7273,ART,4730,1666,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7273,ART,4730,1666,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7274,ART,4750,1667,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7274,ART,4750,1667,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7275,ART,4770,1668,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7275,ART,4770,1668,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7276,ART,4780,1669,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7276,ART,4780,1669,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7276,ART,4780,1669,30,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7277,ART,4810,1670,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7277,ART,4810,1670,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7277,ART,4810,1670,30,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7278,ART,4830,1671,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7278,ART,4830,1671,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7279,ART,4850,1672,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7279,ART,4850,1672,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7280,ART,3870,1696,30,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7280,ART,3870,1696,40,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7281,ART,3750,1698,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7281,ART,3750,1698,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7281,ART,3750,1698,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7283,ART,4880,1702,10,CRSE,0,0,PRE,,,,,,,,SMPL,7185,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7283,ART,4880,1702,20,CRSE,0,0,PRE,,,,,,,,SMPL,7186,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7283,ART,4880,1702,30,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7283,ART,4880,1702,40,COND,0,0,,,PR,EQ,CF,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,),,,0,0,,,
7283,ART,4880,1702,50,COND,0,0,,,PR,NE,CF,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,(,,,0,0,,,
7283,ART,4880,1702,60,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,),,,0,0,,,
7285,ART,4890,1705,10,CRSE,0,0,PRE,,,,,,,,SMPL,7185,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7285,ART,4890,1705,20,CRSE,0,0,PRE,,,,,,,,SMPL,7186,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7285,ART,4890,1705,30,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7285,ART,4890,1705,40,COND,0,0,,,PR,EQ,CF,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,),,,0,0,,,
7285,ART,4890,1705,50,COND,0,0,,,PR,NE,CF,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,(,,,0,0,,,
7285,ART,4890,1705,60,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,),,,0,0,,,
7287,ART,4900,1709,10,CRSE,0,0,PRE,,,,,,,,SMPL,7185,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7287,ART,4900,1709,20,CRSE,0,0,PRE,,,,,,,,SMPL,7186,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7287,ART,4900,1709,30,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7287,ART,4900,1709,40,COND,0,0,,,PR,EQ,CF,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,),,,0,0,,,
7287,ART,4900,1709,50,COND,0,0,,,PR,NE,CF,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,(,,,0,0,,,
7287,ART,4900,1709,60,COND,0,0,,,LVL,GE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,),,,0,0,,,
7289,ART,4910,1715,10,COND,0,0,,,PL,EQ,AHSTBAH,,,,SMPL,,ALL,Y,Y,0,0,,,0,,(,,,0,0,,,
7289,ART,4910,1715,20,COND,0,0,,,PL,EQ,AHSTMAJ,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),,,0,0,,,
7289,ART,4910,1715,30,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7289,ART,4910,1715,40,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7290,ART,4920,1712,10,CRSE,0,0,PRE,,,,,,,,SMPL,7185,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7290,ART,4920,1712,20,CRSE,0,0,PRE,,,,,,,,SMPL,7186,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7290,ART,4920,1712,30,CRSE,0,0,PRE,,,,,,,,SMPL,7285,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7290,ART,4920,1712,40,CRSE,0,0,PRE,,,,,,,,SMPL,7287,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7290,ART,4920,1712,50,COND,0,0,,,PL,EQ,ASTUBFA,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7291,ART,4930,2006,10,CRSE,0,0,PRE,,,,,,,,SMPL,7186,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7292,ART,4940,1673,20,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7294,ART,4960,1674,10,CRSE,0,0,PRE,,,,,,,,SMPL,7185,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7294,ART,4960,1674,20,CRSE,0,0,PRE,,,,,,,,SMPL,7186,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7295,ART,4990,1716,10,COND,0,0,,,PL,EQ,AHSTBAH,,,,SMPL,,ALL,Y,Y,0,0,,,0,,(,,,0,0,,,
7295,ART,4990,1716,20,COND,0,0,,,PL,EQ,AHSTMAJ,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),,,0,0,,,
7295,ART,4990,1716,30,COND,0,0,,,LVL,GE,40,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7295,ART,4990,1716,40,CRSE,0,0,CO,,,,,,,,SMPL,7227,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7295,ART,4990,1716,50,CRSE,0,0,CO,,,,,,,,SMPL,7292,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
7295,ART,4990,1716,60,CRSE,0,0,PRE,,,,,,,,SMPL,7227,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
7295,ART,4990,1716,70,CRSE,0,0,PRE,,,,,,,,SMPL,7292,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7329,AVN,1000,8489,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7331,AVN,1024,593,10,CRSE,0,0,PRE,,,,,,,,SMPL,7330,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7331,AVN,1024,593,20,CRSE,0,0,CO,,,,,,,,SMPL,7330,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7332,AVN,1030,594,10,CRSE,0,0,PRE,,,,,,,,SMPL,7330,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7332,AVN,1030,594,20,CRSE,0,0,PRE,,,,,,,,SMPL,7331,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
7334,AVN,2750,605,10,CRSE,0,0,PRE,,,,,,,,SMPL,7330,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7334,AVN,2750,605,20,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7337,AVN,1160,595,10,CRSE,0,0,PRE,,,,,,,,SMPL,7329,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7339,AVN,2020,596,10,CRSE,0,0,PRE,,,,,,,,SMPL,7329,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7340,AVN,2050,597,10,CRSE,0,0,PRE,,,,,,,,SMPL,7329,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7342,AVN,2164,598,10,CRSE,0,0,PRE,,,,,,,,SMPL,7332,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7343,AVN,2170,599,10,CRSE,0,0,PRE,,,,,,,,SMPL,7332,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7344,AVN,2174,600,10,CRSE,0,0,PRE,,,,,,,,SMPL,7343,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7344,AVN,2174,600,20,CRSE,0,0,CO,,,,,,,,SMPL,7343,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7345,AVN,2180,601,10,CRSE,0,0,PRE,,,,,,,,SMPL,7332,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7346,AVN,2184,604,10,CRSE,0,0,PRE,,,,,,,,SMPL,7344,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
7346,AVN,2184,604,20,CRSE,0,0,CO,,,,,,,,SMPL,7344,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7346,AVN,2184,604,30,CRSE,0,0,PRE,,,,,,,,SMPL,7345,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
7346,AVN,2184,604,40,CRSE,0,0,CO,,,,,,,,SMPL,7345,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
7349,AVN,2510,8490,10,COND,0,0,,,PL,NE,NDGRD,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
7351,AVN,3000,606,10,CRSE,0,0,PRE,,,,,,,,SMPL,7329,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7351,AVN,3000,606,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7351,AVN,3000,606,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7353,AVN,3040,607,10,CRSE,0,0,PRE,,,,,,,,SMPL,7337,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7354,AVN,4990,1391,10,CRSE,0,0,PRE,,,,,,,,SMPL,7372,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7354,AVN,4990,1391,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7354,AVN,4990,1391,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7355,AVN,3060,608,10,CRSE,0,0,PRE,,,,,,,,SMPL,7329,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7355,AVN,3060,608,20,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7359,AVN,3090,609,10,CRSE,0,0,PRE,,,,,,,,SMPL,7340,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7360,AVN,3150,610,10,CRSE,0,0,PRE,,,,,,,,SMPL,7329,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
7360,AVN,3150,610,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7360,AVN,3150,610,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
7361,AVN,3190,611,10,CRSE,0,0,PRE,,,,,,,,SMPL,7346,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
